name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,current_club,current_club_url,current_club_id,joined,fetched_name,national_team,player_id,full_name,first_left,age_first_left,started_abroad,no_transfers,days_abroad,days_home,currently_abroad,total_days,has_played_home_over_16
Keysher Fuller Spence,1994-07-12,"Puerto Limón, Costa Rica",28,"1,83 m",Costa Rica,Defender - Right-Back,right,CS Herediano,/cs-herediano/startseite/verein/2677,2677,"Jul 1, 2018",Keysher Fuller,costa rica,525122,,,,False,False,0,4514,False,4514,True
Johan Felipe Vásquez Ibarra,1998-10-22,"Navojoa, Mexico",24,"1,84 m",Mexico,Defender - Centre-Back,left,US Cremonese,/us-cremonese/startseite/verein/2239,2239,"Jul 1, 2022",Johan Vásquez,mexico,532937,,2022-01-03,23.201023977220615,False,False,460,2491,True,2951,True
حكيم زيياش,1993-03-19,"Dronten, Netherlands",29,"1,81 m",Morocco,midfield - Attacking Midfield,left,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Jul 1, 2020",Hakim Ziyech,morocco,217111,,,,True,True,4994,0,True,4994,False
Enner Remberto Valencia Lastra,1989-11-04,"San Lorenzo, Ecuador",33,"1,77 m",Ecuador,Attack - Centre-Forward,right,Fenerbahce,/fenerbahce/startseite/verein/36,36,"Aug 28, 2020",,,139503,,2014-01-02,24.16202933667358,False,False,3244,2981,True,6225,True
Abdelkarim Hassan Al Haj Fadlalla,1993-08-28,"Doha, Qatar",29,"1,86 m",Qatar,Defender - Left-Back,left,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,656,"Jul 1, 2010",Abdelkarim Hassan,qatar,171412,,2010-07-01,16.84086599998631,False,False,200,4632,False,4832,True
Kylian Mbappé Lottin,1998-12-20,"Paris, France",23,"1,78 m",France,Attack - Centre-Forward,right,Paris Saint-Germain,/paris-saint-germain/startseite/verein/583,583,"Jul 1, 2018",Kylian Mbappé,france,342229,,2013-07-01,14.53007248608801,False,False,1523,1369,False,2892,True
Cristian Gabriel Romero,1998-04-27,"Córdoba, Argentina",24,"1,85 m",Argentina,Defender - Centre-Back,right,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,148,"Aug 30, 2022",Cristian Romero,argentina,355915,,2018-07-01,20.1783746415053,False,False,1603,1526,True,3129,True
Shaquell Kwame Moore,1996-11-02,"Powder Springs, Georgia, United States",26,"1,80 m",United States,Defender - Right-Back,right,Nashville SC,/nashville-sc/startseite/verein/63966,63966,"Jul 19, 2022",Shaq Moore,united states,336168,,2014-07-01,17.659500195075875,False,False,2940,730,False,3670,True
İlkay Gündoğan,1990-10-24,"Gelsenkirchen, Germany",32,"1,80 m",Germany,midfield - Central Midfield,right,Manchester City,/manchester-city/startseite/verein/281,281,"Jul 1, 2016",Ilkay Gündogan,germany,53622,,2016-07-01,25.68704353956618,False,False,2333,3538,True,5871,True
Joseff John Morrell,1997-01-03,"Ipswich, England",25,"1,85 m",Wales,midfield - Central Midfield,right,Portsmouth FC,/portsmouth-fc/startseite/verein/1020,1020,"Aug 9, 2021",Joe Morrell,wales,293507,,,,True,True,3608,0,True,3608,False
Unai Simón Mendibil,1997-06-11,"Vitoria-Gasteiz, Spain",25,"1,90 m",Spain,Goalkeeper,right,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,621,"Jul 1, 2018",Unai Simón,spain,262396,,,,False,False,0,3449,False,3449,True
Akram Hassan Afif,1996-11-18,"Doha, Qatar",25,"1,77 m",Qatar,Attack - Left Winger,right,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,656,"Jul 8, 2020",Akram Afif,qatar,336646,,2012-10-01,15.86890901250539,False,False,1947,1707,False,3654,True
,1996-11-15,"Hautrage, Belgium",25,"1,86 m",Morocco,midfield - Attacking Midfield,right,Standard Liège,/standard-liege/startseite/verein/3057,3057,"Jul 1, 2019",Selim Amallah,morocco,377219,,,,True,True,3657,0,True,3657,False
Vincent Petrus Anna Sebastiaan Janssen,1994-06-15,"Heesch, Netherlands",28,"1,84 m",Netherlands,Attack - Centre-Forward,left,Royal Antwerp FC,/royal-antwerp-fc/startseite/verein/1096,1096,"Jul 1, 2022",Vincent Janssen,netherlands,207015,,2016-07-12,22.07574419734834,False,False,2322,2219,True,4541,True
Aymeric Jean Louis Gerard Alphonse Laporte,1994-05-27,"Agen, France",28,"1,89 m",Spain,Defender - Centre-Back,left,Manchester City,/manchester-city/startseite/verein/281,281,"Jan 30, 2018",Aymeric Laporte,spain,176553,,,,True,True,1790,2770,True,4560,True
Rúben Santos Gato Alves Dias,1997-05-14,"Amadora, Portugal",25,"1,87 m",Portugal,Defender - Centre-Back,right,Manchester City,/manchester-city/startseite/verein/281,281,"Sep 29, 2020",Rúben Dias,portugal,258004,,2020-09-29,23.378987932674868,False,False,782,2695,True,3477,True
Giovanni Alejandro Reyna,2002-11-13,"Durham, England",20,"1,85 m",United States,midfield - Attacking Midfield,right,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,16,"Jan 12, 2020",Giovanni Reyna,united states,504215,,2019-07-01,16.630047160448196,False,False,1238,230,True,1468,True
Patrick Gilmar Sequeira Mejías,1999-03-01,"Puerto Limón, Costa Rica",23,"1,90 m",Costa Rica,Goalkeeper,right,CD Lugo,/cd-lugo/startseite/verein/11000,11000,"Jul 4, 2022",Patrick Sequeira,costa rica,378482,,2019-07-01,20.334435340903646,False,False,1916,905,True,2821,True
,1995-09-03,"Frankfurt am Main, Germany",27,"1,95 m",Germany,Defender - Centre-Back,right,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,16,"Jul 1, 2022",Niklas Süle,germany,166601,,,,False,False,0,4096,False,4096,True
,1998-01-21,"Zagreb, Croatia",24,"1,87 m",Croatia,Defender - Left-Back,left,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,79,"Jul 1, 2018",Borna Sosa,croatia,293194,,2018-07-01,20.441213714176197,False,False,1603,1622,True,3225,True
سيد پيام نيازمند / Seyed Payam Niazmand,1995-04-06,"Tehran, Iran",27,"1,94 m",Iran,Goalkeeper,right,Sepahan FC,/sepahan-fc/startseite/verein/4947,4947,"Aug 20, 2022",Payam Niazmand,iran,343044,,2021-07-31,26.319500058180523,False,False,163,4083,True,4246,True
Antoine Serlom Semenyo,2000-01-07,"London, England",22,"1,85 m",Ghana,Attack - Centre-Forward,right,Bristol City,/bristol-city/startseite/verein/698,698,"Jul 1, 2018",,,583255,,,,True,True,2509,0,True,2509,False
Simon Luc Hildebert Mignolet,1988-03-06,"Sint-Truiden, Belgium",34,"1,93 m",Belgium,Goalkeeper,right,Club Brugge KV,/club-brugge-kv/startseite/verein/2282,2282,"Aug 5, 2019",Simon Mignolet,belgium,50219,,2010-07-01,22.319417920970313,False,False,3322,3511,False,6833,True
Raheem Shaquille Sterling,1994-12-08,"Kingston, Jamaica",27,"1,70 m",England,Attack - Left Winger,right,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Jul 13, 2022",Raheem Sterling,england,134425,,,,False,False,0,4365,False,4365,True
Yunus Dimoara Musah,2002-11-29,"New York City, New York, United States",19,"1,78 m",United States,midfield - Central Midfield,right,Valencia CF,/valencia-cf/startseite/verein/1049,1049,"Aug 1, 2020",Yunus Musah,united states,503991,,,,True,True,1452,0,True,1452,False
Rodolfo Cota Robles,1987-07-03,"Mazatlán, Mexico",35,"1,83 m",Mexico,Goalkeeper,right,Club León FC,/club-leon-fc/startseite/verein/4941,4941,"Jul 1, 2018",Rodolfo Cota,mexico,71401,,,,False,False,0,7080,False,7080,True
Jurriën David Norman Timber,2001-06-17,"Utrecht, Netherlands",21,"1,82 m",Netherlands,Defender - Centre-Back,right,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,610,"Sep 18, 2020",Jurrien Timber,netherlands,420243,,,,False,False,0,1982,False,1982,True
José Martín Cáceres Silva,1987-04-07,"Montevideo, Uruguay",35,"1,80 m",Uruguay,Defender - Centre-Back,right,Los Angeles Galaxy,/los-angeles-galaxy/startseite/verein/1061,1061,"Aug 24, 2022",Martín Cáceres,uruguay,54935,,2007-07-01,20.23313278164507,False,False,5621,1546,True,7167,True
,1992-06-12,"Toronto, Ontario, Canada",30,"1,75 m",Canada,midfield - Central Midfield,both,Toronto FC,/toronto-fc/startseite/verein/11141,11141,"Feb 27, 2013",Jonathan Osorio,canada,260807,,2023-01-01,30.555042197991746,False,False,0,5316,True,5316,True
João Mário Naval da Costa Eduardo,1993-01-19,"Porto, Portugal",29,"1,79 m",Portugal,midfield - Attacking Midfield,right,SL Benfica,/sl-benfica/startseite/verein/294,294,"Jul 13, 2021",João Mário,portugal,149729,,2014-07-01,21.44602558574098,False,False,1513,3540,False,5053,True
Olivier Mbaissidara Mbaizo,1997-08-15,"Douala, Cameroon",25,"1,78 m",Cameroon,Defender - Right-Back,,Philadelphia Union,/philadelphia-union/startseite/verein/25467,25467,"Apr 17, 2018",Olivier Mbaizo,cameroon,426944,,2018-01-22,20.43847580716921,False,False,1763,1621,True,3384,True
كريم بن زيما,1987-12-19,"Lyon, France",34,"1,85 m",France,Attack - Centre-Forward,right,Real Madrid,/real-madrid/startseite/verein/418,418,"Jul 9, 2009",Karim Benzema,france,18922,,2009-07-09,21.55554186602052,False,False,4882,2029,True,6911,True
Zeno Koen Debast,2003-10-24,"Halle, Belgium",19,"1,89 m",Belgium,Defender - Centre-Back,right,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,58,"Jul 1, 2021",Zeno Debast,belgium,548193,,,,False,False,0,1123,False,1123,True
,1992-05-20,"La Plata, Argentina",30,"1,89 m",Argentina,Goalkeeper,right,Villarreal CF,/villarreal-cf/startseite/verein/1050,1050,"Sep 4, 2020",Gerónimo Rulli,argentina,229604,,2014-07-01,22.114074895446176,False,False,3064,2233,True,5297,True
久保 建英,2001-06-04,"Kawasaki, Kanagawa, Japan",21,"1,73 m",Japan,Attack - Right Winger,left,Real Sociedad,/real-sociedad/startseite/verein/681,681,"Jul 19, 2022",Takefusa Kubo,japan,405398,,2011-01-01,9.5771987104458,False,False,2819,0,True,2819,False
شجاع خلیل‌زاده,1989-05-14,"Bahnemir, Mazandaran, Iran",33,"1,83 m",Iran,Defender - Centre-Back,right,Al-Ahli SC,/al-ahli-sc/startseite/verein/3612,3612,"Jul 1, 2022",Shoja Khalilzadeh,iran,213715,,2020-10-23,31.44486197526301,False,False,1902,4497,True,6399,True
Édinson Roberto Cavani Gómez,1987-02-14,"Salto, Uruguay",35,"1,84 m",Uruguay,Attack - Centre-Forward,right,Valencia CF,/valencia-cf/startseite/verein/1049,1049,"Aug 29, 2022",Edinson Cavani,uruguay,48280,,2007-01-29,19.956604173939233,False,False,5774,1445,True,7219,True
يحيى جبران,1991-06-18,"Settat, Morocco",31,"1,87 m",Morocco,midfield - Defensive Midfield,right,Wydad Casablanca,/wydad-casablanca/startseite/verein/6603,6603,"Jan 14, 2019",Yahya Jabrane,morocco,255749,,2018-07-01,27.036831694011514,False,False,197,5437,False,5634,True
,1999-08-17,"Köln, Germany",23,"1,84 m",Senegal,Defender - Left-Back,left,AS Monaco,/as-monaco/startseite/verein/162,162,"Jul 12, 2021",Ismail Jakobs,senegal,375137,,,,True,True,2652,0,True,2652,False
Sergio Rochet Álvarez,1993-03-23,"Nueva Palmira, Uruguay",29,"1,90 m",Uruguay,Goalkeeper,right,Club Nacional,/club-nacional/startseite/verein/866,866,"Jul 1, 2019",Sergio Rochet,uruguay,264014,,2014-07-01,21.273537444300704,False,False,1826,3164,False,4990,True
,1992-07-27,"Marseille, France",30,"1,73 m",Tunisia,Attack - Left Winger,right,Ettifaq FC,/ettifaq-fc/startseite/verein/7732,7732,"Aug 11, 2019",,,184491,,,,True,True,5229,0,True,5229,False
Esteban Alvarado Brown,1989-04-28,"Puerto Limón, Costa Rica",33,"1,93 m",Costa Rica,Goalkeeper,right,CS Herediano,/cs-herediano/startseite/verein/2677,2677,"Jul 1, 2021",Esteban Alvarado,costa rica,128502,,2010-07-01,21.174972792049118,False,False,3106,3309,False,6415,True
Georges-Kévin Nkoudou Mbida,1995-02-13,"Versailles, France",27,"1,72 m",Cameroon,Attack - Left Winger,right,Besiktas JK,/besiktas-jk/startseite/verein/114,114,"Aug 22, 2019",Georges-Kevin N'Koudou,cameroon,215679,,,,True,True,4298,0,True,4298,False
Mason Tony Mount,1999-01-10,"Portsmouth, England",23,"1,81 m",England,midfield - Attacking Midfield,right,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Jul 1, 2019",Mason Mount,england,346483,,2016-07-01,17.473322518600657,False,False,341,2530,False,2871,True
,2003-02-26,"Stuttgart, Germany",19,"1,84 m",Germany,midfield - Attacking Midfield,right,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 1, 2020",Jamal Musiala,germany,580195,,2010-11-01,7.679829154602764,False,False,3167,0,False,3167,False
Lautaro Javier Martínez,1997-08-22,"Bahía Blanca, Argentina",25,"1,74 m",Argentina,Attack - Centre-Forward,right,Inter Milan,/inter-milan/startseite/verein/46,46,"Jul 4, 2018",Lautaro Martínez,argentina,406625,,2018-07-04,20.865589300259415,False,False,1600,1777,True,3377,True
,2002-02-20,,20,"1,83 m",Qatar,Defender - Centre-Back,right,Al-Arabi SC,/al-arabi-sc/startseite/verein/1230,1230,"Jul 1, 2019",Jassem Gaber Abdulsallam,qatar,735813,,,,False,False,0,1734,False,1734,True
,1996-07-05,"Melbourne, Australia",26,"1,83 m",Australia,midfield - Attacking Midfield,left,Hellas Verona,/hellas-verona/startseite/verein/276,276,"Sep 1, 2022",Ajdin Hrustic,australia,265625,,,,True,True,3790,0,True,3790,False
Lucas Sebastián Torreira di Pascua,1996-02-11,"Fray Bentos, Uruguay",26,"1,66 m",Uruguay,midfield - Defensive Midfield,right,Galatasaray,/galatasaray/startseite/verein/141,141,"Aug 8, 2022",Lucas Torreira,uruguay,318077,,2014-01-30,17.968883686865574,False,False,3216,719,True,3935,True
Mohammed Salisu Abdul Karim,1999-04-17,"Accra, Ghana",23,"1,91 m",Ghana,Defender - Centre-Back,left,Southampton FC,/southampton-fc/startseite/verein/180,180,"Aug 12, 2020",,,563963,,2017-10-01,18.458969041116518,False,False,1876,898,True,2774,True
Ernesto Alexis Vega Rojas,1997-11-25,"Mexico City, Mexico",24,"1,73 m",Mexico,Attack - Left Winger,right,Deportivo Guadalajara,/deportivo-guadalajara/startseite/verein/6711,6711,"Jan 1, 2019",Alexis Vega,mexico,424689,,,,False,False,0,3282,False,3282,True
Johan Alberto Venegas Ulloa,1988-11-27,"Puerto Limón, Costa Rica",33,"1,83 m",Costa Rica,Attack - Centre-Forward,right,LD Alajuelense,/ld-alajuelense/startseite/verein/6478,6478,"Jan 1, 2021",Johan Venegas,costa rica,195424,,2013-07-01,24.591880736770776,False,False,892,5675,False,6567,True
,1995-12-05,"Arlon, Belgium",26,"1,85 m",Belgium,Defender - Right-Back,right,Leicester City,/leicester-city/startseite/verein/1003,1003,"Sep 3, 2020",Timothy Castagne,belgium,262226,,2017-07-07,21.588396750104383,False,False,1962,2041,True,4003,True
,1997-08-08,"Milton Keynes, England",25,"1,83 m",United States,Defender - Left-Back,left,Fulham FC,/fulham-fc/startseite/verein/931,931,"Aug 20, 2020",Antonee Robinson,united states,349701,,,,True,True,3391,0,True,3391,False
황인범,1996-09-20,"Daejeon, Korea, South",26,"1,77 m","Korea, South",midfield - Central Midfield,both,Olympiacos Piraeus,/olympiacos-piraeus/startseite/verein/683,683,"Jul 29, 2022",In-beom Hwang,south korea,365394,,2019-01-31,22.36322443308213,False,False,1291,2422,True,3713,True
Brennan Price Johnson,2001-05-23,"Nottingham, England",21,"1,79 m",Wales,Attack - Second Striker,right,Nottingham Forest,/nottingham-forest/startseite/verein/703,703,"Jul 1, 2019",Brennan Johnson,wales,470607,,,,True,True,2007,0,True,2007,False
Aurélien Djani Tchouameni,2000-01-27,"Rouen, France",22,"1,88 m",France,midfield - Defensive Midfield,right,Real Madrid,/real-madrid/startseite/verein/418,418,"Jul 1, 2022",Aurélien Tchouameni,france,413112,,2020-01-29,20.005886500065024,False,False,1026,1463,True,2489,True
,1987-12-13,"Rio Branco, Brazil",34,"1,89 m",Brazil,Goalkeeper,right,Sociedade Esportiva Palmeiras,/sociedade-esportiva-palmeiras/startseite/verein/1023,1023,"Jan 1, 2018",Weverton,brazil,69400,Weverton Pereira da Silva,,,False,False,0,6917,False,6917,True
Nathan Benjamin Aké,1995-02-18,"Den Haag, Netherlands",27,"1,80 m",Netherlands,Defender - Centre-Back,left,Manchester City,/manchester-city/startseite/verein/281,281,"Aug 5, 2020",Nathan Aké,netherlands,177476,,2011-07-01,16.36447018077031,False,False,4160,133,True,4293,True
Leroy Aziz Sané,1996-01-11,"Essen, Germany",26,"1,83 m",Germany,Attack - Left Winger,left,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 15, 2020",Leroy Sané,germany,192565,,2016-08-02,20.558943715476705,False,False,1443,2523,False,3966,True
Martin Christensen Braithwaite,1991-06-05,"Esbjerg, Denmark",31,"1,77 m",Denmark,Attack - Centre-Forward,right,RCD Espanyol Barcelona,/rcd-espanyol-barcelona/startseite/verein/714,714,"Sep 1, 2022",Martin Braithwaite,denmark,95732,,2013-08-16,22.19895001266282,False,False,3383,2264,True,5647,True
Axel Laurent Angel Lambert Witsel,1989-01-12,"Liège, Belgium",33,"1,86 m",Belgium,midfield - Defensive Midfield,right,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Jul 6, 2022",Axel Witsel,belgium,35047,,2011-07-13,22.497381876424566,False,False,4148,2373,True,6521,True
Kamal Anthony Miller,1997-05-16,"Scarborough, Ontario, Canada",25,"1,83 m",Canada,Defender - Centre-Back,left,CF Montréal,/cf-montreal/startseite/verein/4078,4078,"Dec 15, 2020",Kamal Miller,canada,487504,,,,True,True,3291,184,True,3475,True
Душан Влаховић,2000-01-28,"Belgrad, Yugoslavia (Republic)",22,"1,90 m",Serbia,Attack - Centre-Forward,left,Juventus FC,/juventus-fc/startseite/verein/506,506,"Jan 28, 2022",Dušan Vlahović,serbia,357498,,2018-07-01,18.42337625002567,False,False,1603,885,True,2488,True
Éverton Augusto de Barros Ribeiro,1989-04-10,"Arujá, Brazil",33,"1,74 m",Brazil,midfield - Central Midfield,left,Clube de Regatas do Flamengo,/clube-de-regatas-do-flamengo/startseite/verein/614,614,"Jun 20, 2017",Éverton Ribeiro,brazil,52896,Éverton Ribeiro,2015-01-26,25.79655981984572,False,False,876,5557,False,6433,True
رامین رضائیان,1990-03-21,"Sari, Mazandaran, Iran",32,"1,85 m",Iran,Defender - Right-Back,right,Sepahan FC,/sepahan-fc/startseite/verein/4947,4947,"Jul 15, 2022",Ramin Rezaeian,iran,188312,,2015-07-01,25.27909539552489,False,False,2934,3154,False,6088,True
Michy Batshuayi-Atunga,1993-10-02,"Brussel, Belgium",29,"1,85 m",Belgium,Attack - Centre-Forward,right,Fenerbahce,/fenerbahce/startseite/verein/36,36,"Sep 2, 2022",Michy Batshuayi,belgium,179184,,2014-07-01,20.745121391951923,False,False,3064,1733,True,4797,True
Keanu Kole Baccus,1998-06-07,"Durban, South Africa",24,"1,78 m",Australia,midfield - Defensive Midfield,right,St. Mirren FC,/st-mirren-fc/startseite/verein/465,465,"Jul 1, 2022",Keanu Baccus,australia,479037,,2022-07-01,24.066202591428983,False,False,142,2946,True,3088,True
Callum Eddie Graham Wilson,1992-02-27,"Coventry, England",30,"1,80 m",England,Attack - Centre-Forward,right,Newcastle United,/newcastle-united/startseite/verein/762,762,"Sep 7, 2020",Callum Wilson,england,123682,,,,False,False,0,5380,False,5380,True
Cyle Christopher Larin,1995-04-17,"Brampton, Ontario, Canada",27,"1,88 m",Canada,Attack - Centre-Forward,right,Club Brugge KV,/club-brugge-kv/startseite/verein/2282,2282,"Jul 4, 2022",Cyle Larin,canada,343463,,2014-07-31,19.288554864234037,False,False,3246,989,True,4235,True
عبدالله عطيف,1992-08-03,,30,"1,77 m",Saudi Arabia,midfield - Defensive Midfield,right,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Feb 11, 2013",Abdullah Otayf,saudi arabia,193159,,,,False,False,0,5222,False,5222,True
,1996-06-22,"Madrid, Spain",26,"1,91 m",Spain,midfield - Defensive Midfield,right,Manchester City,/manchester-city/startseite/verein/281,281,"Jul 4, 2019",Rodri,spain,357565,Rodrigo Hernández Cascante,2019-07-04,23.031273742787327,False,False,1235,2568,True,3803,True
Dominik Livaković,1995-01-09,"Zadar, Croatia",27,"1,88 m",Croatia,Goalkeeper,right,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,419,"Aug 31, 2015",Dominik Livakovic,croatia,205927,,,,False,False,0,4333,False,4333,True
Joachim Christian Andersen,1996-05-31,"Frederiksberg, Denmark",26,"1,92 m",Denmark,Defender - Centre-Back,right,Crystal Palace,/crystal-palace/startseite/verein/873,873,"Jul 28, 2021",Joachim Andersen,denmark,260827,,2013-08-08,17.18858018987385,False,False,3391,434,True,3825,True
,1993-02-21,"Hilversum, Netherlands",29,"1,79 m",Netherlands,midfield - Attacking Midfield,right,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,610,"Oct 5, 2020",Davy Klaassen,netherlands,182932,,2012-07-01,19.35700253940875,False,False,1192,3828,False,5020,True
Homam Elamin M. Ahmed,1999-08-25,"Doha, Qatar",23,"1,86 m",Qatar,Defender - Left-Back,left,Al-Gharafa SC,/al-gharafa-sc/startseite/verein/6297,6297,"Sep 1, 2019",Homam Ahmed,qatar,556713,,2018-01-01,18.354928574850955,False,False,608,2036,False,2644,True
